scaffold,start,end,mid,sites,pi_Hls1,pi_Hls2,dxy_Hls1_Hls2,Fst_Hls1_Hls2
scaffold_4,4332598,4406659,4349884,25000,0.001576,0.00163,0.011115,0.757468
scaffold_4,4406660,4432355,4419542,25000,0.001746,0.001905,0.009124,0.677851
scaffold_4,4432356,4458877,4445704,25000,0.001379,0.001471,0.010473,0.769673
scaffold_4,4458878,4485881,4472102,25000,0.00139,0.001194,0.009355,0.766591
scaffold_4,4485882,4516409,4501548,25000,0.00065,0.000768,0.007227,0.828787
scaffold_4,4516410,4542095,4529267,25000,0.000922,0.001279,0.01207,0.839902
scaffold_4,4542096,4567405,4554746,25000,0.000725,0.000629,0.01047,0.881891
scaffold_4,4567406,4594502,4580175,25000,0.000782,0.000766,0.012659,0.889893
scaffold_4,4594503,4654811,4635741,25000,0.00083,0.00187,0.011936,0.804933
scaffold_4,4654812,4680935,4667663,25000,0.000619,0.000689,0.012664,0.904519
scaffold_4,4680936,4707372,4694110,25000,0.000714,0.000597,0.012043,0.900716
scaffold_4,4707373,4745005,4721747,25000,0.000798,0.000944,0.004974,0.708668
scaffold_4,4745006,4772326,4758747,25000,0.000548,0.000428,0.013914,0.935406
scaffold_4,4772327,4804784,4788080,25000,0.000856,0.000806,0.007617,0.811182
scaffold_4,4804785,4830195,4817523,25000,0.00139,0.001312,0.007864,0.71731
scaffold_4,4830196,4857308,4844032,25000,0.001207,0.001321,0.003932,0.526193
scaffold_4,4857309,4884001,4870204,25000,0.000517,0.000734,0.007815,0.858234
scaffold_4,4884002,4914316,4899206,25000,0.000801,0.000866,0.007226,0.801442
scaffold_4,4914317,4939853,4927132,25000,0.000994,0.001054,0.008506,0.793613
scaffold_4,4939854,4965916,4952724,25000,0.000759,0.000811,0.009101,0.850657
scaffold_4,4965917,4991847,4979038,25000,0.000549,0.000746,0.003219,0.67207
scaffold_4,4991848,5028211,5010360,25000,0.00089,0.000762,0.007175,0.798684
scaffold_4,5028212,5055277,5041508,25000,0.001177,0.000979,0.016508,0.882817
scaffold_4,5055278,5087250,5070102,25000,0.000675,0.000706,0.012641,0.901122
scaffold_4,5087251,5119893,5104442,25000,0.00038,0.00041,0.011665,0.937589
scaffold_4,5119894,5145628,5132692,25000,0.001112,0.001122,0.00265,0.419274
scaffold_4,5145629,5171481,5158561,25000,0.001219,0.001129,0.008751,0.77256
scaffold_4,5171482,5209126,5187034,25000,0.000892,0.001043,0.005737,0.719791
scaffold_4,5209127,5234677,5221787,25000,0.000489,0.000535,0.015369,0.938569
scaffold_4,5234678,5260758,5247727,25000,0.000727,0.000764,0.008329,0.841785
scaffold_4,5260759,5290525,5277209,25000,0.000347,0.000342,0.003063,0.803029
scaffold_4,5290526,5315752,5303139,25000,0.000478,0.000474,0.008509,0.898819
scaffold_4,5315753,5347952,5332834,25000,0.000684,0.000655,0.014725,0.916517
scaffold_4,5347953,5373618,5360745,25000,0.001374,0.00131,0.015728,0.848553
scaffold_4,5373619,5406942,5388247,25000,0.000858,0.000898,0.013603,0.882096
scaffold_4,5406943,5432578,5419649,25000,0.000846,0.000816,0.004322,0.688576
scaffold_4,5432579,5458500,5445547,25000,0.001412,0.001493,0.005677,0.603749
scaffold_4,5458501,5506371,5479705,25000,0.000983,0.001057,0.014128,0.870351
scaffold_4,5506372,5533180,5519851,25000,0.001294,0.001386,0.01614,0.853202
scaffold_4,5533181,5559173,5546184,25000,0.001175,0.001261,0.012413,0.828708
scaffold_4,5559176,5585651,5572441,25000,0.00103,0.001126,0.014235,0.865294
scaffold_4,5585652,5618727,5598904,25000,0.00117,0.001349,0.011942,0.816981
scaffold_4,5618728,5657018,5637236,25000,0.00233,0.001955,0.009644,0.64822
scaffold_4,5657019,5683264,5670259,25000,0.001532,0.001626,0.010179,0.741412
scaffold_4,5683265,5709294,5696214,25000,0.00083,0.000921,0.016952,0.906276
scaffold_4,5709295,5741466,5728596,25000,0.00067,0.000675,0.015697,0.921575
scaffold_4,5741467,5771428,5754898,25000,0.000734,0.000834,0.01183,0.881179
scaffold_4,5771429,5798241,5785072,25000,0.001154,0.00098,0.01641,0.883287
scaffold_4,5798242,5842838,5817810,25000,0.001054,0.000947,0.006425,0.736679
scaffold_4,5842839,5881346,5860863,25000,0.001155,0.001116,0.001035,-0.047988
scaffold_4,5881347,5910624,5896682,25000,0.001358,0.001288,0.01167,0.804572
scaffold_4,5910625,5938456,5924618,25000,0.001681,0.001705,0.022176,0.864291
scaffold_4,5938457,5965873,5951729,25000,0.001914,0.001913,0.021585,0.844002
scaffold_4,5965875,5992889,5979737,25000,0.001316,0.001321,0.022218,0.892967
scaffold_4,5992890,6022694,6007295,25000,0.001186,0.001098,0.021123,0.902054
scaffold_4,6022695,6050007,6036255,25000,0.000993,0.001058,0.014373,0.872606
scaffold_4,6050008,6080443,6065060,25000,0.000865,0.000806,0.022383,0.931375
scaffold_4,6080444,6122855,6103703,25000,0.00086,0.000878,0.009201,0.834914
scaffold_4,6122856,6150794,6136413,25000,0.00098,0.000891,0.016628,0.898288
scaffold_4,6150795,6181091,6166725,25000,0.001474,0.001396,0.009927,0.75693
scaffold_4,6181092,6213030,6196185,25000,0.001346,0.001368,0.015607,0.846768
scaffold_4,6213031,6262441,6233510,25000,0.000626,0.000894,0.003841,0.677401
scaffold_4,6262442,6308894,6283493,25000,0.001051,0.001242,0.001586,0.167056
scaffold_4,6308895,6337709,6322920,25000,0.000762,0.00077,0.008373,0.839366
scaffold_4,6337710,6385240,6359798,25000,0.000934,0.000955,0.001819,0.330576
scaffold_4,6385241,6415936,6399291,25000,0.001463,0.001268,0.014427,0.834326
scaffold_4,6415937,6444970,6429990,25000,0.001041,0.001082,0.02007,0.90407
scaffold_4,6444971,6475670,6460735,25000,0.001385,0.001187,0.005494,0.632609
scaffold_4,6475671,6510577,6493372,25000,0.000789,0.000841,0.000751,-0.042822
scaffold_4,6510578,6544363,6527101,25000,0.000823,0.000775,0.002167,0.474123
scaffold_4,6544364,6578350,6564026,25000,0.00083,0.000951,0.003175,0.574475
scaffold_4,6578351,6611404,6593844,25000,0.000921,0.000742,0.014281,0.894898
scaffold_4,6611405,6638509,6624574,25000,0.000633,0.00065,0.019367,0.938893
scaffold_4,6638510,6664763,6651352,25000,0.000678,0.000739,0.007644,0.836486
scaffold_4,6664764,6693116,6678589,25000,0.000694,0.000697,0.005595,0.78754
scaffold_4,6693117,6727300,6711951,25000,0.001395,0.001271,0.008397,0.732269
scaffold_4,6727301,6756108,6742174,25000,0.000747,0.000762,0.01271,0.892272
scaffold_4,6756109,6785627,6769482,25000,0.001139,0.001137,0.021269,0.903008
scaffold_4,6785628,6811369,6798397,25000,0.000796,0.00062,0.010579,0.880133
scaffold_4,6811370,6853144,6833350,25000,0.00081,0.000751,0.01232,0.886122
scaffold_4,6853145,6878790,6865986,25000,0.00094,0.000975,0.007611,0.785327
scaffold_4,6878791,6909698,6894576,25000,0.000879,0.000818,0.009347,0.840533
scaffold_4,6909699,6949248,6932274,25000,0.000996,0.001027,0.014242,0.87243
scaffold_4,6949249,6977741,6962996,25000,0.00095,0.000939,0.019092,0.91003
scaffold_4,6977742,7013054,6993968,25000,0.001181,0.001076,0.010242,0.80872
scaffold_4,7013055,7054803,7033990,25000,0.000786,0.000811,0.013315,0.891862
scaffold_4,7054804,7082647,7068005,25000,0.000797,0.000705,0.009318,0.857239
scaffold_4,7082648,7116363,7100457,25000,0.001182,0.001072,0.013568,0.853192
scaffold_4,7116364,7147303,7133624,25000,0.000459,0.000453,0.002505,0.702856
scaffold_4,7147304,7181330,7162875,25000,0.000383,0.000256,0.013181,0.953586
scaffold_4,7181331,7209363,7195762,25000,0.001475,0.001348,0.011137,0.78382
scaffold_4,7209364,7235567,7222442,25000,0.001215,0.001325,0.01369,0.834626
scaffold_4,7235568,7262291,7249001,25000,0.000914,0.000785,0.01386,0.889693
scaffold_4,7262292,7289792,7275747,25000,0.00096,0.00099,0.008675,0.806082
scaffold_4,7289794,7332136,7307604,25000,0.00126,0.001399,0.014595,0.838974
scaffold_4,7332137,7395607,7359659,25000,0.001113,0.00076,0.007812,0.792469
scaffold_4,7395608,7426626,7413398,25000,0.001226,0.001306,0.01228,0.820809
scaffold_4,7426627,7453819,7439722,25000,0.001269,0.001486,0.00753,0.701549
scaffold_4,7453820,7524782,7500736,25000,0.001365,0.001501,0.013292,0.813283
scaffold_4,7524783,7576143,7551291,25000,0.001144,0.001251,0.014685,0.854742
scaffold_4,7576144,7602659,7589507,25000,0.000451,0.000437,0.011261,0.927667
scaffold_4,7602660,7640027,7620667,25000,0.000569,0.000591,0.015405,0.930843
scaffold_4,7640031,7679060,7658841,25000,0.000947,0.000751,0.013982,0.890631
scaffold_4,7679061,7710611,7693814,25000,0.001275,0.001214,0.017192,0.870174
scaffold_4,7710612,7738497,7725008,25000,0.000851,0.000823,0.01435,0.89469
scaffold_4,7738498,7774314,7761224,25000,0.001103,0.000945,0.010601,0.831155
scaffold_4,7774315,7812786,7790637,25000,0.001145,0.001068,0.006892,0.733494
scaffold_4,7812787,7876044,7841019,25000,0.001076,0.001239,0.004484,0.602026
scaffold_4,7876045,7904980,7889861,25000,0.001503,0.001448,0.013893,0.815777
scaffold_4,7904981,7939906,7920083,25000,0.001611,0.001322,0.00605,0.622001
scaffold_4,7939907,7978151,7961781,25000,0.000886,0.000858,0.012656,0.876715
scaffold_4,7978152,8014055,7994658,25000,0.00126,0.001366,0.005536,0.628561
scaffold_4,8014056,8046462,8029890,25000,0.001032,0.001223,0.009314,0.7926
scaffold_4,8046463,8081582,8062440,25000,0.000912,0.000742,0.012828,0.884241
scaffold_4,8081583,8109385,8094482,25000,0.001156,0.001005,0.009208,0.798385
scaffold_4,8109386,8156901,8134964,25000,0.001286,0.001172,0.012494,0.82833
scaffold_4,8156902,8189854,8172614,25000,0.001065,0.001156,0.006794,0.729316
scaffold_4,8189855,8216540,8202522,25000,0.000972,0.000851,0.012575,0.8707
scaffold_4,8216542,8262695,8243826,25000,0.001209,0.001372,0.009768,0.772256
scaffold_4,8262696,8289439,8275704,25000,0.000883,0.000959,0.017265,0.903321
scaffold_4,8289440,8322744,8309406,25000,0.000795,0.000585,0.006723,0.821416
scaffold_4,8322745,8349743,8336844,25000,0.000519,0.000529,0.007703,0.878182
scaffold_4,8349744,8374766,8362253,25000,0.000303,0.000294,0.000268,-0.055556
scaffold_4,8374767,8402579,8388047,25000,0.000395,0.000381,0.000349,-0.055556
scaffold_4,8402580,8427613,8415097,25000,0.000814,0.000818,0.000735,-0.055556
scaffold_4,8427614,8448536,8438074,20898,0.000992,0.000991,0.000946,-0.024758
scaffold_5,1905,33137,19439,25000,0.001219,0.001307,0.019375,0.883025
scaffold_5,33138,69921,49388,25000,0.000925,0.000947,0.01997,0.914551
scaffold_5,69922,101285,84482,25000,0.001003,0.000913,0.015035,0.885495
scaffold_5,101286,130945,117106,25000,0.001936,0.001789,0.014505,0.781269
scaffold_5,130946,171615,153646,25000,0.002516,0.002484,0.013902,0.705896
scaffold_5,171616,208902,189860,25000,0.00118,0.001238,0.005112,0.62958
scaffold_5,208904,238311,225390,25000,0.000549,0.000514,0.006367,0.852396
scaffold_5,238312,276842,261317,25000,0.000726,0.000712,0.000648,-0.055399
scaffold_5,276843,302334,289634,25000,0.000735,0.00076,0.000672,-0.05644
scaffold_5,302335,344338,329528,25000,0.00183,0.001701,0.017241,0.821865
scaffold_5,344339,371895,357908,25000,0.00117,0.001325,0.014443,0.847743
scaffold_5,371896,403192,385794,25000,0.001336,0.00134,0.019455,0.876916
scaffold_5,403193,433063,417411,25000,0.000925,0.000913,0.025549,0.933829
scaffold_5,433064,462737,448257,25000,0.001372,0.001415,0.020391,0.877646
scaffold_5,462738,497558,479730,25000,0.000847,0.000725,0.013427,0.894333
scaffold_5,497559,526976,511559,25000,0.001248,0.00146,0.019576,0.875725
scaffold_5,526977,554347,540445,25000,0.000861,0.000799,0.017489,0.913552
scaffold_5,554348,595709,576654,25000,0.000934,0.000844,0.009511,0.836192
scaffold_5,595710,632077,616858,25000,0.000875,0.00097,0.021522,0.921588
scaffold_5,632078,660327,646275,25000,0.000909,0.000739,0.018733,0.919627
scaffold_5,660328,691576,675201,25000,0.000681,0.00063,0.015414,0.92218
scaffold_5,691577,723556,706880,25000,0.000811,0.000885,0.011397,0.867474
scaffold_5,723557,756950,741918,25000,0.00116,0.001368,0.013942,0.840737
scaffold_5,756951,798927,781571,25000,0.000728,0.000704,0.013455,0.901823
scaffold_5,798928,836419,816949,25000,0.001082,0.000978,0.005111,0.675986
scaffold_5,836420,874499,854452,25000,0.001049,0.001102,0.001766,0.252613
scaffold_5,874501,914523,893043,25000,0.001408,0.001431,0.00431,0.512374
scaffold_5,914524,953504,929907,25000,0.000656,0.000762,0.014375,0.913687
scaffold_5,953505,981433,967470,25000,0.000789,0.000798,0.018461,0.921344
scaffold_5,981434,1007246,994350,25000,0.000839,0.00099,0.016988,0.902474
scaffold_5,1007247,1033734,1020608,25000,0.000891,0.000897,0.019565,0.916587
scaffold_5,1033735,1067802,1048714,25000,0.001099,0.001,0.015126,0.875935
scaffold_5,1067803,1099818,1086377,25000,0.001334,0.001388,0.011664,0.799373
scaffold_5,1099819,1125906,1112914,25000,0.000996,0.000904,0.014334,0.881197
scaffold_5,1125907,1152263,1139182,25000,0.001098,0.001092,0.012397,0.84453
scaffold_5,1152264,1182068,1166874,25000,0.001206,0.001289,0.00623,0.677604
scaffold_5,1182069,1213325,1197493,25000,0.000952,0.000912,0.010877,0.848912
scaffold_5,1213326,1244328,1226786,25000,0.001158,0.000997,0.010484,0.821214
scaffold_5,1244329,1278906,1258092,25000,0.00061,0.000625,0.013505,0.916539
scaffold_5,1278907,1308596,1292849,25000,0.002444,0.002289,0.013716,0.707968
scaffold_5,1308597,1338341,1322981,25000,0.000883,0.000932,0.016329,0.899438
scaffold_5,1338342,1367576,1351859,25000,0.001463,0.001415,0.007612,0.692977
scaffold_5,1367577,1393175,1380427,25000,0.001487,0.001389,0.009279,0.741534
scaffold_5,1393176,1420414,1406699,25000,0.000844,0.00084,0.005989,0.762908
scaffold_5,1420415,1446824,1433432,25000,0.001082,0.001263,0.011379,0.820823
scaffold_5,1446825,1476695,1461347,25000,0.001031,0.000984,0.01482,0.878254
scaffold_5,1476696,1512194,1491620,25000,0.000562,0.000514,0.012349,0.91895
scaffold_5,1512195,1538565,1525448,25000,0.000866,0.000894,0.006024,0.754753
scaffold_5,1538566,1566905,1552337,25000,0.000925,0.000975,0.014172,0.879874
scaffold_5,1566906,1593429,1580260,25000,0.001797,0.001951,0.016652,0.80582
scaffold_5,1593430,1621852,1607742,25000,0.0006,0.000718,0.010938,0.891409
scaffold_5,1621853,1652505,1637190,25000,0.001329,0.001397,0.012581,0.812476
scaffold_5,1652506,1703748,1677229,25000,0.000993,0.00095,0.015417,0.886659
scaffold_5,1703749,1732369,1717669,25000,0.000753,0.000971,0.002831,0.545872
scaffold_5,1732370,1766208,1749441,25000,0.000626,0.000481,0.01704,0.939644
scaffold_5,1766209,1792573,1779582,25000,0.000792,0.000969,0.011359,0.86001
scaffold_5,1792574,1819817,1805719,25000,0.000693,0.000672,0.016982,0.926323
scaffold_5,1819818,1846882,1833508,25000,0.001589,0.001243,0.023766,0.890644
scaffold_5,1846883,1876793,1862999,25000,0.001742,0.001688,0.017586,0.829626
scaffold_5,1876794,1909672,1894224,25000,0.001269,0.001406,0.006354,0.663722
scaffold_5,1909673,1948150,1928830,25000,0.000836,0.000849,0.006304,0.769926
scaffold_5,1948151,1987554,1971184,25000,0.000649,0.000644,0.009261,0.873054
scaffold_5,1987555,2014650,2001124,25000,0.001399,0.001296,0.01176,0.802636
scaffold_5,2014651,2051100,2031004,25000,0.001302,0.001171,0.012451,0.826789
scaffold_5,2051101,2084604,2068013,25000,0.001904,0.00177,0.008629,0.651434
scaffold_5,2084605,2116981,2101851,25000,0.000451,0.000429,0.007735,0.899049
scaffold_5,2116982,2144019,2130743,25000,0.000704,0.000756,0.009336,0.861242
scaffold_5,2144020,2170711,2157251,25000,0.001397,0.001235,0.005444,0.62025
scaffold_5,2170712,2199122,2184612,25000,0.000564,0.00069,0.012915,0.913539
scaffold_5,2199123,2229642,2211944,25000,0.000609,0.00057,0.013816,0.92198
scaffold_5,2229643,2255338,2242480,25000,0.000368,0.000373,0.011934,0.942269
scaffold_5,2255339,2280887,2268168,25000,0.000776,0.000917,0.014348,0.893559
scaffold_5,2280888,2321756,2297996,25000,0.000667,0.000652,0.007225,0.839627
scaffold_5,2321757,2347475,2334662,25000,0.000752,0.0007,0.010843,0.88004
scaffold_5,2347476,2385840,2363788,25000,0.00109,0.00108,0.009116,0.795791
scaffold_5,2385841,2413259,2400024,25000,0.001131,0.000986,0.008602,0.788058
scaffold_5,2413260,2438980,2426232,25000,0.000845,0.000819,0.001834,0.388064
scaffold_5,2438981,2465615,2452455,25000,0.000864,0.001008,0.009424,0.826706
scaffold_5,2465616,2498300,2481652,25000,0.000809,0.0013,0.01265,0.852673
scaffold_5,2498301,2524266,2511229,25000,0.001092,0.001133,0.015292,0.868005
scaffold_5,2524267,2552432,2538489,25000,0.001408,0.001348,0.009981,0.765368
scaffold_5,2552433,2581394,2566899,25000,0.000626,0.000746,0.019709,0.934712
scaffold_5,2581395,2607840,2594625,25000,0.001284,0.001246,0.022807,0.899633
scaffold_5,2607841,2640947,2622449,25000,0.000878,0.000853,0.012375,0.872817
scaffold_5,2640948,2666700,2653824,25000,0.000748,0.000651,0.008958,0.862936
scaffold_5,2666701,2700570,2686979,25000,0.000805,0.000881,0.016121,0.905071
scaffold_5,2700571,2727464,2714533,25000,0.000951,0.000939,0.007784,0.792063
scaffold_5,2727465,2755282,2741085,25000,0.001083,0.000999,0.005573,0.696182
scaffold_5,2755283,2780356,2767822,25000,0.000577,0.000595,0.000546,-0.037755
scaffold_5,2780357,2805397,2792878,25000,0.00084,0.000691,0.000712,-0.03836
scaffold_5,2805398,2858757,2822293,25000,0.000319,0.000328,0.003029,0.815116
scaffold_5,2858758,2894956,2874669,25000,0.000884,0.00095,0.005473,0.723342
scaffold_5,2894957,2920488,2907750,25000,0.001153,0.001238,0.010979,0.811582
scaffold_5,2920489,2945894,2933158,25000,0.001348,0.001329,0.007626,0.712033
scaffold_5,2945895,2972292,2958676,25000,0.001481,0.001169,0.011137,0.795823
scaffold_5,2972293,2998176,2985388,25000,0.000633,0.000582,0.008189,0.867907
scaffold_5,2998177,3023788,3011018,25000,0.001005,0.001077,0.009799,0.815768
scaffold_5,3023789,3051031,3037735,25000,0.000668,0.000666,0.011099,0.891669
scaffold_5,3051032,3088850,3073156,25000,0.000801,0.000733,0.014063,0.901219
scaffold_5,3088851,3115309,3101998,25000,0.001635,0.001633,0.011697,0.76423
scaffold_5,3115310,3142438,3129003,25000,0.001411,0.001369,0.010069,0.763147
scaffold_5,3142439,3175362,3158636,25000,0.000725,0.000793,0.004201,0.70487
scaffold_5,3175363,3200630,3188088,25000,0.000496,0.000481,0.000439,-0.055511
scaffold_5,3200631,3233362,3216080,25000,4e-05,4e-05,4.5e-05,0.062506
scaffold_5,3233363,3262102,3248993,25000,5e-05,4.6e-05,4.3e-05,-0.063492
scaffold_5,3262103,3290733,3277199,25000,8.6e-05,9.2e-05,7.8e-05,-0.071416
scaffold_5,3290734,3318078,3304765,25000,0.000756,0.000717,0.002318,0.530693
scaffold_5,3318079,3345451,3331995,25000,0.000444,0.000461,0.009942,0.916908
scaffold_5,3345452,3371962,3358565,25000,0.001672,0.001827,0.007498,0.633601
scaffold_5,3371963,3397275,3384605,25000,0.000868,0.000879,0.010021,0.846438
scaffold_5,3397276,3423384,3410242,25000,0.001042,0.001071,0.003236,0.521055
scaffold_5,3423385,3452588,3436671,25000,0.000862,0.000984,0.005793,0.735213
scaffold_5,3452589,3478851,3465759,25000,0.001207,0.001066,0.012113,0.835613
scaffold_5,3478852,3507933,3492329,25000,0.000755,0.000749,0.008157,0.838302
scaffold_5,3507934,3551879,3526288,25000,0.001067,0.001082,0.008343,0.769801
scaffold_5,3551880,3583601,3566002,25000,0.000753,0.000786,0.007332,0.817795
scaffold_5,3583602,3623067,3603217,25000,0.001043,0.001142,0.009924,0.809717
scaffold_5,3623068,3661741,3637791,25000,0.001358,0.001552,0.010074,0.757134
scaffold_5,3661742,3688174,3675316,25000,0.00095,0.001554,0.005611,0.646949
scaffold_5,3688175,3731210,3711379,25000,0.000632,0.000713,0.018317,0.932032
scaffold_5,3731211,3761201,3745812,25000,0.000382,0.000302,0.016097,0.960375
scaffold_5,3761202,3792287,3777675,25000,0.000669,0.000627,0.012481,0.904023
scaffold_5,3792288,3822084,3806950,25000,0.001352,0.00147,0.017625,0.858137
scaffold_5,3822085,3853864,3837372,25000,0.001102,0.00115,0.01665,0.878889
scaffold_5,3853865,3881354,3868152,25000,0.001067,0.000906,0.005523,0.707546
scaffold_5,3881355,3907222,3894369,25000,0.00059,0.000581,0.007656,0.864025
scaffold_5,3907223,3935265,3920849,25000,0.001008,0.000945,0.009748,0.825374
scaffold_5,3935266,3961481,3948526,25000,0.000843,0.000702,0.008379,0.838242
scaffold_5,3961482,3987724,3974421,25000,0.000637,0.000623,0.006286,0.824362
scaffold_5,3987725,4013468,4000656,25000,0.000569,0.000579,0.005564,0.820714
scaffold_5,4013469,4039819,4026805,25000,0.001023,0.000829,0.008955,0.820216
